"","ID","Warehouse_block","Mode_of_Shipment","Customer_care_calls","Customer_rating","Cost_of_the_Product","Prior_purchases","Product_importance","Gender","Discount_offered","Weight_in_gms","Reached.on.Time_Y.N"
"3729",3729,"1","2",5,2,181,3,"1","1",7,5875,0
"3730",3730,"2","2",4,3,146,3,"1","2",8,5673,1
"3731",3731,"3","2",3,3,115,6,"3","2",6,5636,0
"3732",3732,"5","2",4,5,201,3,"1","2",10,4530,1
"3733",3733,"4","2",5,5,273,4,"1","1",1,5225,1
"3734",3734,"5","2",5,5,228,5,"1","2",6,4506,0
"3735",3735,"1","2",4,5,185,3,"1","2",2,4336,1
"3736",3736,"2","2",6,1,170,3,"1","2",10,4858,0
"3737",3737,"3","2",4,4,156,2,"1","1",7,5017,0
"3738",3738,"5","2",4,4,159,3,"2","1",3,5545,0
"3739",3739,"4","2",5,4,263,2,"3","2",8,4914,0
"3740",3740,"5","2",3,5,159,3,"2","2",1,4314,1
"3741",3741,"1","2",5,2,241,3,"1","2",10,4244,1
"3742",3742,"2","2",5,1,167,3,"2","1",3,4267,1
"3743",3743,"3","2",4,5,231,3,"1","1",4,5089,1
"3744",3744,"5","2",4,2,233,2,"1","2",5,4817,0
"3745",3745,"4","2",6,4,256,4,"3","1",2,5021,0
"3746",3746,"5","2",3,1,205,4,"3","2",3,4426,0
"3747",3747,"1","2",2,2,180,2,"3","1",1,4407,0
"3748",3748,"2","2",2,3,187,2,"2","2",10,5957,0
"3749",3749,"3","2",3,4,250,2,"2","1",1,4922,1
"3750",3750,"5","2",4,4,273,2,"1","1",9,5151,0
"3751",3751,"4","2",3,5,224,2,"1","2",10,4445,0
"3752",3752,"5","2",3,2,195,2,"2","1",8,4365,0
"3753",3753,"1","2",4,2,148,2,"1","1",9,4334,0
"3754",3754,"2","2",3,4,181,2,"2","2",4,4629,0
"3755",3755,"3","2",5,1,111,4,"3","2",2,5978,1
"3756",3756,"5","2",3,2,181,3,"2","2",9,4163,0
"3757",3757,"4","2",3,2,108,4,"1","2",5,4787,0
"3758",3758,"5","2",4,5,188,5,"1","2",1,5999,1
"3759",3759,"1","2",6,3,231,4,"1","2",7,4553,1
"3760",3760,"2","2",2,3,230,3,"1","2",4,5127,0
"3761",3761,"3","2",4,3,197,2,"1","1",7,5449,0
"3762",3762,"5","2",3,1,252,3,"3","2",6,5101,0
"3763",3763,"4","2",6,4,237,5,"2","2",2,5437,1
"3764",3764,"5","2",4,4,182,3,"2","2",8,5453,1
"3765",3765,"1","2",5,4,241,3,"3","1",6,4157,0
"3766",3766,"2","2",4,4,247,2,"2","2",6,5833,1
"3767",3767,"3","2",5,2,156,4,"1","1",8,5014,0
"3768",3768,"5","2",5,4,189,3,"1","1",7,4741,1
"3769",3769,"4","2",4,1,240,4,"1","1",9,4471,1
"3770",3770,"5","2",3,1,196,3,"2","1",8,4516,0
"3771",3771,"1","2",3,5,157,3,"1","1",7,5100,0
"3772",3772,"2","2",2,2,203,4,"2","1",10,5764,0
"3773",3773,"3","2",3,5,156,8,"2","2",9,4733,1
"3774",3774,"5","2",3,3,172,6,"2","2",5,5366,1
"3775",3775,"4","2",4,2,204,2,"1","2",1,4533,0
"3776",3776,"5","2",4,2,283,7,"3","2",9,5252,1
"3777",3777,"1","2",4,4,257,10,"2","1",4,4710,0
"3778",3778,"2","2",2,4,147,2,"2","1",3,5136,1
"3779",3779,"3","2",4,2,229,3,"1","2",6,5691,1
"3780",3780,"5","2",2,1,111,2,"1","2",1,4296,1
"3781",3781,"4","2",3,3,231,2,"3","2",8,5021,0
"3782",3782,"5","2",4,1,197,3,"1","2",6,5032,0
"3783",3783,"1","2",4,1,157,2,"2","2",5,5647,0
"3784",3784,"2","2",3,3,201,10,"3","1",10,5281,0
"3785",3785,"3","2",4,3,247,10,"3","1",10,5644,0
"3786",3786,"5","2",5,5,184,3,"1","2",5,5045,0
"3787",3787,"4","2",3,2,144,10,"3","2",3,5000,0
"3788",3788,"5","2",3,4,245,4,"1","1",9,4139,0
"3789",3789,"1","2",3,3,163,3,"1","1",5,5638,0
"3790",3790,"2","2",3,1,154,10,"2","2",3,4524,0
"3791",3791,"3","2",4,2,245,2,"1","1",8,5871,1
"3792",3792,"5","2",3,3,268,10,"2","1",2,5626,1
"3793",3793,"4","2",4,1,180,3,"1","2",1,5677,0
"3794",3794,"5","2",2,2,230,3,"1","2",7,4889,0
"3795",3795,"1","2",4,1,197,2,"1","2",2,5685,0
"3796",3796,"2","2",3,5,252,3,"3","2",4,4248,0
"3797",3797,"3","2",6,4,237,5,"2","2",10,5434,0
"3798",3798,"5","2",4,2,182,3,"2","1",7,4710,1
"3799",3799,"4","2",5,1,241,3,"3","1",8,5306,1
"3800",3800,"5","2",4,3,247,2,"2","2",3,4862,1
"3801",3801,"1","2",5,4,156,4,"1","1",1,5533,1
"3802",3802,"2","2",5,2,189,3,"1","2",1,5965,0
"3803",3803,"3","2",4,1,240,4,"1","2",7,5905,1
"3804",3804,"5","2",3,4,196,3,"2","1",8,5204,0
"3805",3805,"4","2",3,3,157,3,"1","1",9,5807,1
"3806",3806,"5","2",2,1,203,4,"2","2",4,4145,0
"3807",3807,"1","2",3,2,156,8,"2","1",6,5637,1
"3808",3808,"2","2",3,4,172,6,"2","2",1,4618,0
"3809",3809,"3","2",4,1,204,2,"1","1",7,5795,0
"3810",3810,"5","1",4,3,283,7,"3","2",1,4216,1
"3811",3811,"4","1",4,3,257,10,"2","2",3,5881,1
"3812",3812,"5","1",2,5,147,2,"2","2",8,5499,0
"3813",3813,"1","1",4,3,229,3,"1","1",5,5225,1
"3814",3814,"2","1",2,5,111,2,"1","1",4,4473,1
"3815",3815,"3","1",3,4,231,2,"3","2",6,4452,0
"3816",3816,"5","1",4,2,197,3,"1","1",2,4113,1
"3817",3817,"4","1",4,4,157,2,"2","1",8,5398,0
"3818",3818,"5","1",3,4,201,10,"3","2",7,4699,0
"3819",3819,"1","1",4,3,247,10,"3","1",10,5882,0
"3820",3820,"2","1",5,5,184,3,"1","2",2,5800,0
"3821",3821,"3","1",3,4,144,10,"3","1",8,4440,0
"3822",3822,"5","1",3,4,245,4,"1","1",4,5186,1
"3823",3823,"4","1",3,5,163,3,"1","1",5,4570,0
"3824",3824,"5","1",3,3,154,10,"2","2",1,5235,1
"3825",3825,"1","1",4,2,245,2,"1","1",1,5978,0
"3826",3826,"2","1",3,2,268,10,"2","1",9,4483,0
"3827",3827,"3","1",4,3,180,3,"1","1",7,5718,0
"3828",3828,"5","1",3,3,182,4,"1","1",10,1690,1
"3829",3829,"4","1",4,2,164,2,"1","2",7,1116,0
"3830",3830,"5","1",6,4,136,3,"1","1",2,1187,0
"3831",3831,"1","1",6,2,290,5,"2","1",8,1512,1
"3832",3832,"2","3",6,1,134,3,"2","1",10,1278,1
"3833",3833,"3","3",4,1,215,3,"1","2",2,5563,1
"3834",3834,"5","3",4,4,213,4,"1","1",2,5857,1
"3835",3835,"4","3",5,2,132,3,"2","2",4,4475,1
"3836",3836,"5","3",3,5,220,4,"1","1",2,4313,0
"3837",3837,"1","3",3,4,215,2,"1","2",8,5683,0
"3838",3838,"2","3",6,5,212,2,"1","2",5,4804,1
"3839",3839,"3","3",4,1,190,4,"2","2",5,5570,1
"3840",3840,"5","3",5,2,171,3,"1","1",3,4749,1
"3841",3841,"4","3",4,2,153,2,"2","2",4,4069,1
"3842",3842,"5","3",3,1,164,3,"2","1",2,5488,0
"3843",3843,"1","3",5,4,172,2,"1","1",5,4554,1
"3844",3844,"2","3",3,1,199,6,"2","2",7,4805,0
"3845",3845,"3","3",3,2,163,3,"2","1",6,4323,0
"3846",3846,"5","3",5,2,263,3,"1","1",9,4699,1
"3847",3847,"4","3",3,4,156,3,"2","1",7,4636,0
"3848",3848,"5","3",4,3,206,4,"1","1",1,4596,1
"3849",3849,"1","3",3,4,224,2,"1","1",8,4162,0
"3850",3850,"2","3",3,3,221,2,"2","2",5,4205,1
"3851",3851,"3","3",4,3,221,4,"1","2",1,4865,0
"3852",3852,"5","3",2,3,263,3,"2","2",10,4779,0
"3853",3853,"4","3",6,4,148,4,"1","2",10,5088,0
"3854",3854,"5","2",3,3,232,3,"1","2",9,5016,1
"3855",3855,"1","2",3,1,139,3,"2","2",3,5847,1
"3856",3856,"2","2",3,3,185,4,"1","2",6,4015,0
"3857",3857,"3","2",3,2,183,3,"2","1",9,4282,0
"3858",3858,"5","2",5,1,245,2,"2","2",2,4882,1
"3859",3859,"4","2",3,3,159,4,"2","1",9,4214,0
"3860",3860,"5","2",5,2,249,3,"2","1",6,5212,0
"3861",3861,"1","2",4,5,233,2,"2","1",10,5865,1
"3862",3862,"2","2",4,5,226,2,"3","1",2,5881,1
"3863",3863,"3","2",5,1,152,3,"2","2",6,4735,0
"3864",3864,"5","2",2,4,143,6,"2","2",1,5514,0
"3865",3865,"4","2",6,2,218,6,"2","1",1,4558,1
"3866",3866,"5","2",3,4,209,3,"2","1",2,4976,0
"3867",3867,"1","2",2,2,157,2,"2","1",9,5875,0
"3868",3868,"2","2",4,3,218,2,"2","1",6,4414,1
"3869",3869,"3","2",4,3,235,3,"3","2",10,4172,0
"3870",3870,"5","2",5,5,253,2,"2","2",2,4364,0
"3871",3871,"4","2",3,2,211,3,"3","1",7,4145,1
"3872",3872,"5","2",4,2,265,4,"2","1",3,4283,1
"3873",3873,"1","2",4,2,201,3,"2","1",7,5967,1
"3874",3874,"2","2",4,5,216,3,"2","1",1,5167,1
"3875",3875,"3","2",2,5,176,3,"1","2",4,5463,0
"3876",3876,"5","2",4,5,155,3,"2","1",8,4924,0
"3877",3877,"4","2",4,4,266,2,"1","2",2,4290,0
"3878",3878,"5","2",4,3,250,6,"2","1",7,5115,1
"3879",3879,"1","2",5,2,205,4,"1","1",6,5486,0
"3880",3880,"2","2",5,2,175,3,"1","1",1,4019,0
"3881",3881,"3","2",3,2,260,4,"3","2",3,4423,0
"3882",3882,"5","2",3,2,157,3,"3","2",1,5398,0
"3883",3883,"4","2",5,3,282,3,"2","1",5,4644,1
"3884",3884,"5","2",3,4,238,3,"2","2",8,5337,1
"3885",3885,"1","2",3,4,187,2,"2","1",4,5139,1
"3886",3886,"2","2",3,3,104,5,"1","2",5,4643,0
"3887",3887,"3","2",5,4,230,3,"1","1",1,4727,0
"3888",3888,"5","2",4,3,174,2,"1","1",10,5554,0
"3889",3889,"4","2",5,3,237,2,"2","1",3,5113,0
"3890",3890,"5","2",3,1,202,2,"2","2",7,4506,1
"3891",3891,"1","2",3,1,204,3,"2","1",4,5900,1
"3892",3892,"2","2",3,4,243,2,"3","1",7,4024,0
"3893",3893,"3","2",4,1,165,2,"2","2",5,5014,1
"3894",3894,"5","2",2,4,169,4,"1","2",3,4968,1
"3895",3895,"4","2",2,3,197,3,"1","2",7,4632,0
"3896",3896,"5","2",5,5,263,2,"2","1",8,4350,0
"3897",3897,"1","2",4,1,247,2,"1","1",3,4113,0
"3898",3898,"2","2",4,4,207,3,"1","1",9,4314,0
"3899",3899,"3","2",4,4,155,2,"2","2",9,4932,1
"3900",3900,"5","2",4,5,174,2,"1","1",10,5764,0
"3901",3901,"4","2",3,2,220,3,"2","1",8,4148,0
"3902",3902,"5","2",5,5,192,3,"2","1",5,4942,1
"3903",3903,"1","2",5,3,231,3,"2","2",2,4735,0
"3904",3904,"2","2",4,1,237,3,"1","2",10,5381,0
"3905",3905,"3","2",4,1,187,3,"2","1",8,5872,0
"3906",3906,"5","2",5,4,141,4,"3","2",5,5444,1
"3907",3907,"4","2",4,4,272,5,"1","2",3,5243,0
"3908",3908,"5","2",3,1,229,3,"1","1",5,4971,1
"3909",3909,"1","2",4,2,173,2,"2","1",9,4307,0
"3910",3910,"2","2",2,1,271,2,"1","1",7,5875,0
"3911",3911,"3","2",4,5,246,3,"2","2",7,4956,0
"3912",3912,"5","2",4,3,104,4,"2","1",3,4548,0
"3913",3913,"4","2",4,4,121,5,"1","2",8,4233,1
"3914",3914,"5","2",3,3,212,3,"2","2",10,5935,0
"3915",3915,"1","2",3,1,139,5,"2","2",5,4572,0
"3916",3916,"2","2",3,4,250,3,"1","1",10,5688,0
"3917",3917,"3","2",4,4,272,2,"1","1",10,4826,1
"3918",3918,"5","2",6,1,160,5,"2","1",8,5982,0
"3919",3919,"4","2",5,1,170,4,"1","2",4,4855,1
"3920",3920,"5","2",4,1,260,2,"1","2",1,5001,1
"3921",3921,"1","2",2,1,168,3,"1","2",7,4008,0
"3922",3922,"2","2",4,2,261,2,"2","1",7,5764,0
"3923",3923,"3","2",5,4,117,3,"2","2",4,5332,0
"3924",3924,"5","2",4,2,151,4,"2","2",5,5469,0
"3925",3925,"4","2",5,1,181,2,"2","2",4,5578,1
"3926",3926,"5","2",6,1,251,4,"1","1",2,5656,0
"3927",3927,"1","2",2,3,178,3,"2","2",8,4451,1
"3928",3928,"2","2",3,1,227,3,"1","1",10,4305,1
"3929",3929,"3","2",4,3,206,4,"2","1",1,4812,1
"3930",3930,"5","2",4,4,181,4,"1","1",4,5767,0
"3931",3931,"4","2",4,5,117,5,"2","2",1,4378,0
"3932",3932,"5","2",2,4,187,6,"2","2",9,4388,0
"3933",3933,"1","2",5,3,219,4,"2","1",5,4096,0
"3934",3934,"2","2",6,3,280,3,"1","1",7,4620,1
"3935",3935,"3","2",6,5,178,3,"1","2",5,4096,0
"3936",3936,"5","2",3,1,139,2,"2","1",3,4226,0
"3937",3937,"4","2",3,5,137,2,"1","2",6,5709,1
"3938",3938,"5","2",5,3,248,2,"1","2",6,5863,1
"3939",3939,"1","2",3,5,259,3,"1","2",10,5978,0
"3940",3940,"2","2",4,5,139,3,"2","1",5,5126,0
"3941",3941,"3","2",3,5,267,2,"2","1",4,4703,0
"3942",3942,"5","2",3,5,271,4,"2","1",1,5852,1
"3943",3943,"4","2",5,1,181,4,"2","2",4,5505,0
"3944",3944,"5","2",4,5,222,2,"2","1",2,4425,0
"3945",3945,"1","2",3,5,159,2,"2","1",6,5804,0
"3946",3946,"2","2",3,4,238,2,"2","1",3,4930,0
"3947",3947,"3","1",5,3,256,6,"2","2",5,5614,1
"3948",3948,"5","1",4,2,202,3,"1","1",9,4955,0
"3949",3949,"4","1",4,1,258,3,"2","1",2,4188,0
"3950",3950,"5","1",4,5,174,3,"2","2",8,5576,0
"3951",3951,"1","1",4,3,270,2,"1","1",7,5814,0
"3952",3952,"2","1",4,1,215,3,"1","1",9,4551,0
"3953",3953,"3","1",3,1,254,4,"2","1",9,4571,0
"3954",3954,"5","1",6,4,253,2,"1","2",9,5972,0
"3955",3955,"4","1",3,2,269,4,"2","1",1,5797,0
"3956",3956,"5","1",4,1,224,5,"1","2",7,5738,0
"3957",3957,"1","1",3,1,157,3,"2","1",1,4391,0
"3958",3958,"2","1",3,3,250,3,"1","2",5,4625,0
"3959",3959,"3","1",6,1,132,4,"2","1",5,5235,1
"3960",3960,"5","1",5,2,256,3,"2","1",6,5604,1
"3961",3961,"4","1",4,2,237,3,"1","1",1,5114,0
"3962",3962,"5","1",5,1,199,2,"2","1",7,4660,1
"3963",3963,"1","1",3,4,186,3,"2","1",7,4536,0
"3964",3964,"2","1",4,5,213,3,"2","2",7,4114,0
"3965",3965,"3","1",3,1,260,2,"2","2",6,4332,0
"3966",3966,"5","1",6,1,247,3,"1","1",1,4637,1
"3967",3967,"4","1",4,3,178,2,"2","2",9,4322,1
"3968",3968,"5","1",3,1,135,2,"1","1",7,5682,0
"3969",3969,"1","3",3,3,234,3,"2","2",3,4187,1
"3970",3970,"2","3",4,5,214,3,"3","2",1,4004,0
"3971",3971,"3","3",4,1,174,3,"1","2",8,5549,0
"3972",3972,"5","3",5,5,262,2,"2","1",8,4283,0
"3973",3973,"4","3",4,1,180,3,"3","2",5,4346,0
"3974",3974,"5","3",5,2,165,2,"2","2",6,4819,1
"3975",3975,"1","3",4,1,150,3,"1","2",10,4470,0
"3976",3976,"2","3",5,4,227,2,"1","2",9,5706,1
"3977",3977,"3","3",5,1,220,3,"2","1",8,5727,1
"3978",3978,"5","3",5,5,255,2,"2","1",1,4604,1
"3979",3979,"4","3",3,2,202,2,"2","1",5,5135,1
"3980",3980,"5","3",4,4,261,3,"2","1",2,4140,0
"3981",3981,"1","3",5,3,244,2,"1","1",5,4713,0
"3982",3982,"2","3",4,2,173,3,"2","2",1,5128,0
"3983",3983,"3","3",3,2,224,3,"2","1",1,5343,1
"3984",3984,"5","3",4,4,263,2,"2","1",2,5797,1
"3985",3985,"4","3",5,1,160,5,"1","2",1,4672,0
"3986",3986,"5","3",6,2,106,5,"1","1",9,4038,1
"3987",3987,"1","3",3,2,227,2,"2","1",9,4659,0
"3988",3988,"2","3",3,5,257,2,"1","1",2,5251,1
"3989",3989,"3","3",3,1,155,3,"2","2",6,5113,1
"3990",3990,"5","3",3,4,212,3,"1","2",8,5214,0
"3991",3991,"4","2",6,3,205,3,"1","1",10,4996,0
"3992",3992,"5","2",3,4,211,3,"1","2",6,5890,0
"3993",3993,"1","2",5,4,178,5,"1","2",9,4729,1
"3994",3994,"2","2",3,3,221,3,"3","1",5,4568,1
"3995",3995,"3","2",3,3,253,4,"1","2",9,4682,1
"3996",3996,"5","2",3,1,185,2,"2","1",8,5430,1
"3997",3997,"4","2",3,3,160,2,"3","1",6,5667,0
"3998",3998,"5","2",3,4,173,2,"1","1",5,4402,0
"3999",3999,"1","2",3,3,256,3,"2","1",8,4070,0
"4000",4000,"2","2",3,4,134,3,"3","2",6,5680,0
"4001",4001,"3","2",4,5,160,6,"1","2",4,4684,1
"4002",4002,"5","2",2,3,205,3,"1","1",1,5137,0
"4003",4003,"4","2",4,1,202,3,"1","1",4,4029,0
"4004",4004,"5","2",2,2,158,3,"2","2",2,4153,0
"4005",4005,"1","2",4,3,233,3,"2","1",4,5259,0
"4006",4006,"2","2",3,3,163,2,"3","2",10,5364,1
"4007",4007,"3","2",4,4,202,4,"2","1",4,4053,0
"4008",4008,"5","2",5,2,229,3,"1","1",1,5189,1
"4009",4009,"4","2",5,4,120,4,"3","1",1,4183,0
"4010",4010,"5","2",5,1,185,2,"2","2",10,5973,1
"4011",4011,"1","2",2,5,154,3,"2","2",1,4377,0
"4012",4012,"2","2",2,4,238,3,"2","1",4,5782,1
"4013",4013,"3","2",4,2,179,3,"1","1",3,5284,0
"4014",4014,"5","2",4,5,237,2,"2","2",10,4963,0
"4015",4015,"4","2",4,1,234,3,"1","2",8,4996,0
"4016",4016,"5","2",2,5,116,3,"1","2",1,4091,1
"4017",4017,"1","2",4,5,157,4,"1","2",8,4344,1
"4018",4018,"2","2",4,2,151,3,"2","1",8,4390,1
"4019",4019,"3","2",3,5,160,3,"2","2",1,5062,0
"4020",4020,"5","2",3,5,226,3,"1","1",8,5203,1
"4021",4021,"4","2",2,5,254,3,"1","1",6,5684,0
"4022",4022,"5","2",3,5,194,3,"1","1",8,5726,1
"4023",4023,"1","2",5,5,194,4,"2","2",4,4003,0
"4024",4024,"2","2",3,4,175,3,"1","1",6,5503,0
"4025",4025,"3","2",4,1,228,2,"2","2",9,4091,0
"4026",4026,"5","2",3,3,240,3,"1","2",4,5056,1
"4027",4027,"4","2",2,1,166,3,"2","2",8,4255,1
"4028",4028,"5","2",4,5,249,2,"2","2",10,4562,0
"4029",4029,"1","2",4,1,261,3,"2","1",7,4314,1
"4030",4030,"2","2",4,1,209,2,"1","2",10,5066,0
"4031",4031,"3","2",3,2,154,2,"2","1",4,5864,0
"4032",4032,"5","2",6,5,98,3,"1","2",8,5946,0
"4033",4033,"4","2",3,5,193,3,"2","1",2,4784,0
"4034",4034,"5","2",3,5,169,3,"1","2",6,5397,0
"4035",4035,"1","2",5,4,227,2,"2","1",3,5904,0
"4036",4036,"2","2",3,3,150,2,"2","1",6,4170,1
"4037",4037,"3","2",5,4,260,6,"2","1",8,5440,1
"4038",4038,"5","2",5,5,243,6,"2","2",9,4587,0
"4039",4039,"4","2",2,4,271,8,"2","2",10,4183,0
"4040",4040,"5","2",4,3,129,6,"2","2",5,5626,0
"4041",4041,"1","2",3,2,228,3,"2","2",4,4208,0
"4042",4042,"2","2",5,5,243,2,"1","1",9,4669,1
"4043",4043,"3","2",2,3,187,3,"2","2",6,5547,0
"4044",4044,"5","2",3,3,185,3,"2","2",10,4387,0
"4045",4045,"4","2",2,1,228,3,"3","2",1,5500,1
"4046",4046,"5","2",5,1,248,8,"1","2",2,4023,1
"4047",4047,"1","2",4,5,233,4,"1","2",6,4652,0
"4048",4048,"2","2",4,3,151,3,"2","2",8,4025,1
"4049",4049,"3","2",5,2,160,3,"3","1",3,4599,0
"4050",4050,"5","2",3,5,265,3,"2","1",4,4268,1
"4051",4051,"4","2",3,3,229,7,"3","2",4,5075,1
"4052",4052,"5","2",6,3,144,7,"3","2",8,5646,1
"4053",4053,"1","2",3,5,172,10,"3","2",1,4929,1
"4054",4054,"2","2",3,5,273,10,"2","2",5,4608,0
"4055",4055,"3","2",3,3,182,4,"1","1",7,1869,1
"4056",4056,"5","2",4,3,164,2,"1","2",3,1376,0
"4057",4057,"4","2",3,1,240,3,"1","2",4,5484,1
"4058",4058,"5","2",2,1,166,3,"2","1",6,4280,0
"4059",4059,"1","2",4,2,249,2,"2","2",7,5876,1
"4060",4060,"2","2",4,3,261,3,"2","1",1,4590,0
"4061",4061,"3","2",4,5,209,2,"1","2",8,4047,0
"4062",4062,"5","2",3,5,154,2,"2","1",6,4744,0
"4063",4063,"4","2",6,3,98,3,"1","2",8,4651,1
"4064",4064,"5","2",3,5,193,3,"2","2",9,4982,0
"4065",4065,"1","2",3,1,169,3,"1","2",6,4081,1
"4066",4066,"2","2",5,4,227,2,"2","1",10,4734,0
"4067",4067,"3","2",3,5,150,2,"2","1",10,5944,0
"4068",4068,"5","2",5,3,260,6,"2","2",10,4986,0
"4069",4069,"4","2",5,4,243,6,"2","2",1,4170,1
"4070",4070,"5","2",2,1,271,8,"2","2",5,4924,0
"4071",4071,"1","2",4,4,129,6,"2","2",7,4873,1
"4072",4072,"2","2",3,3,228,3,"2","2",8,4927,0
"4073",4073,"3","2",5,3,243,2,"1","2",9,4828,1
"4074",4074,"5","2",2,1,187,3,"2","2",3,5922,0
"4075",4075,"4","2",3,3,185,3,"2","1",4,4111,1
"4076",4076,"5","2",2,3,228,3,"3","1",5,4663,0
"4077",4077,"1","2",5,2,248,8,"1","2",10,4583,0
"4078",4078,"2","2",4,5,233,4,"1","2",6,4705,1
"4079",4079,"3","2",4,5,151,3,"2","2",10,5275,0
"4080",4080,"5","2",5,4,160,3,"3","1",2,5876,0
"4081",4081,"4","2",3,4,265,3,"2","2",7,5113,0
"4082",4082,"5","2",3,2,229,7,"3","1",3,5584,0
"4083",4083,"1","2",6,2,144,7,"3","1",1,5501,0
"4084",4084,"2","1",3,4,172,10,"3","1",9,4883,0
"4085",4085,"3","1",3,3,273,10,"2","2",10,5574,1
"4086",4086,"5","1",3,5,182,4,"1","1",6,1272,1
"4087",4087,"4","1",4,4,164,2,"1","2",9,1949,1
"4088",4088,"5","1",3,5,268,2,"2","1",5,1707,0
"4089",4089,"1","1",3,3,218,4,"2","2",4,1678,1
"4090",4090,"2","1",5,3,236,2,"2","1",6,1329,1
"4091",4091,"3","1",3,4,188,4,"1","1",2,1059,1
"4092",4092,"5","1",4,2,277,5,"2","2",8,1335,0
"4093",4093,"4","1",6,1,127,3,"1","2",8,5976,1
"4094",4094,"5","1",5,1,143,3,"1","1",5,5146,1
"4095",4095,"1","1",6,1,192,6,"2","1",7,4014,1
"4096",4096,"2","1",4,2,239,2,"2","2",9,4360,0
"4097",4097,"3","1",3,5,215,3,"1","1",4,4828,1
"4098",4098,"5","1",6,1,139,5,"2","1",1,4243,0
"4099",4099,"4","1",3,2,250,3,"2","2",4,5361,0
"4100",4100,"5","1",3,1,187,3,"2","2",1,5541,0
"4101",4101,"1","1",2,1,151,3,"1","2",5,5982,1
"4102",4102,"2","1",3,5,181,3,"2","1",9,4191,0
"4103",4103,"3","1",4,4,170,5,"1","1",5,4823,1
"4104",4104,"5","1",4,3,139,3,"1","2",1,4986,0
"4105",4105,"4","1",4,4,186,2,"1","2",1,4519,0
"4106",4106,"5","3",3,2,273,3,"2","2",2,4948,0
"4107",4107,"1","3",6,1,274,5,"1","2",8,4292,1
"4108",4108,"2","3",3,5,108,2,"1","2",10,5559,1
"4109",4109,"3","3",3,5,132,3,"2","2",4,4212,0
"4110",4110,"5","3",4,1,223,3,"2","2",4,4972,1
"4111",4111,"4","3",3,2,240,3,"2","1",2,4804,0
"4112",4112,"5","3",3,5,106,2,"1","2",3,5615,0
"4113",4113,"1","3",5,4,143,5,"2","2",5,4393,1
"4114",4114,"2","3",5,1,238,2,"2","1",5,5441,1
"4115",4115,"3","3",2,1,156,3,"2","1",3,5937,0
"4116",4116,"5","3",4,2,203,3,"1","2",9,5296,1
"4117",4117,"4","3",3,4,259,4,"2","2",5,4564,1
"4118",4118,"5","3",4,4,225,3,"1","1",10,4486,0
"4119",4119,"1","3",4,5,154,3,"2","2",9,5208,0
"4120",4120,"2","3",5,2,227,3,"2","1",2,4058,1
"4121",4121,"3","3",4,3,208,2,"2","2",1,5826,0
"4122",4122,"5","3",5,3,255,3,"2","2",8,5983,0
"4123",4123,"4","3",4,1,218,2,"1","1",7,4597,0
"4124",4124,"5","3",3,5,184,3,"2","1",1,4161,0
"4125",4125,"1","3",4,1,233,2,"1","1",7,4403,1
"4126",4126,"2","3",3,5,230,4,"2","2",2,5916,1
"4127",4127,"3","3",4,3,249,3,"1","1",5,5017,1
"4128",4128,"5","2",5,2,176,4,"1","1",2,4893,0
"4129",4129,"4","2",4,2,272,4,"1","1",3,5566,0
"4130",4130,"5","2",4,4,192,2,"1","1",7,4151,0
"4131",4131,"1","2",6,3,100,4,"1","1",3,5756,0
"4132",4132,"2","2",2,1,271,6,"1","2",2,4237,1
"4133",4133,"3","2",4,5,165,3,"3","1",5,4735,0
"4134",4134,"5","2",3,4,124,4,"2","2",10,5011,0
"4135",4135,"4","2",4,1,193,4,"1","2",4,4796,0
"4136",4136,"5","2",3,2,156,3,"2","1",2,4681,0
"4137",4137,"1","2",5,3,170,3,"2","1",10,4198,0
"4138",4138,"2","2",2,3,243,5,"2","1",5,4750,1
"4139",4139,"3","2",3,4,163,2,"1","2",7,5720,0
"4140",4140,"5","2",4,3,201,2,"1","2",4,4955,1
"4141",4141,"4","2",3,5,232,3,"1","1",10,5333,0
"4142",4142,"5","2",3,3,214,3,"2","2",2,4964,1
"4143",4143,"1","2",3,1,149,2,"2","2",7,4147,1
"4144",4144,"2","2",3,4,122,3,"3","2",10,4880,0
"4145",4145,"3","2",3,3,253,4,"1","1",2,5040,1
"4146",4146,"5","2",2,5,123,4,"2","1",8,4042,0
"4147",4147,"4","2",4,3,261,3,"2","2",2,4028,0
"4148",4148,"5","2",5,1,235,3,"1","2",7,5061,0
"4149",4149,"1","2",2,3,141,4,"2","1",8,4702,0
"4150",4150,"2","2",3,1,241,2,"1","1",8,5602,1
"4151",4151,"3","2",4,1,253,2,"1","2",9,4299,0
"4152",4152,"5","2",4,4,177,2,"1","2",6,5116,0
"4153",4153,"4","2",5,4,160,3,"3","1",10,5527,0
"4154",4154,"5","2",3,4,134,3,"1","2",9,4436,0
"4155",4155,"1","2",5,2,258,2,"2","2",4,5965,0
"4156",4156,"2","2",5,3,188,2,"1","1",6,4840,0
"4157",4157,"3","2",5,2,270,3,"2","2",5,5950,1
"4158",4158,"5","2",3,1,243,2,"2","1",10,5460,0
"4159",4159,"4","2",2,4,100,4,"1","1",3,5398,0
"4160",4160,"5","2",3,3,134,4,"2","1",7,5370,1
"4161",4161,"1","2",4,2,255,3,"2","1",3,4562,1
"4162",4162,"2","2",3,3,260,2,"1","1",8,5382,0
